Security Code,Record Type,Trade ID,Price ,Quantity ,Trade Type ,Trade Time
1398,T,1199,5.2,160000,0,2.01E+13
1398,T,1200,5.2,58000,0,2.01E+13
1398,T,1201,5.2,141000,0,2.01E+13
1398,T,1202,5.2,18000,0,2.01E+13
1398,T,1203,5.2,4000,0,2.01E+13
1398,T,1204,5.2,312000,0,2.01E+13
1398,T,1205,5.2,192000,0,2.01E+13
1398,T,1206,5.2,496000,0,2.01E+13
1398,T,1207,5.2,6000,0,2.01E+13
1398,T,1208,5.2,10000,0,2.01E+13
1398,T,1209,5.2,46000,0,2.01E+13
1398,T,1210,5.2,10000,0,2.01E+13
1398,T,1211,5.2,10000,0,2.01E+13
1398,T,1212,5.2,4000,0,2.01E+13
1398,T,1213,5.2,22000,0,2.01E+13
1398,T,1214,5.2,1000,0,2.01E+13
1398,T,1215,5.2,2000,0,2.01E+13
1398,T,1216,5.2,8000,0,2.01E+13
1398,T,1217,5.2,2000,0,2.01E+13
1398,T,1218,5.2,36000,0,2.01E+13
1398,T,1219,5.2,28000,0,2.01E+13
1398,T,1220,5.2,227000,0,2.01E+13
1398,T,1221,5.2,457000,0,2.01E+13
1398,T,1222,5.2,67000,0,2.01E+13
1398,T,1223,5.2,1000,0,2.01E+13
1398,T,1224,5.2,1000,0,2.01E+13
1398,T,1225,5.2,1000,0,2.01E+13
1398,T,1226,5.2,1000,0,2.01E+13
1398,T,1227,5.2,15000,0,2.01E+13
1398,T,1228,5.2,9000,0,2.01E+13
1398,T,1229,5.2,1000,0,2.01E+13
1398,T,1230,5.2,6000,0,2.01E+13
1398,T,1231,5.2,15000,0,2.01E+13
1398,T,1232,5.2,1000,0,2.01E+13
1398,T,1233,5.2,1000,0,2.01E+13
1398,T,1234,5.2,1000,0,2.01E+13
1398,T,1235,5.2,5000,0,2.01E+13
1398,T,1236,5.2,22000,0,2.01E+13
1398,T,1237,5.2,5000,0,2.01E+13
1398,T,1238,5.2,1000,0,2.01E+13
1398,T,1239,5.2,1000,0,2.01E+13
1398,T,1240,5.2,3000,0,2.01E+13
1398,T,1241,5.2,1000,0,2.01E+13
1398,T,1242,5.21,1000,0,2.01E+13
1398,T,1243,5.2,1000,101,2.01E+13
1398,T,1244,5.2,1000,101,2.01E+13
1398,T,1245,5.2,1000,101,2.01E+13
1398,T,1246,5.2,10000,0,2.01E+13
1398,T,1247,5.2,33000,0,2.01E+13
1398,T,1248,5.19,131000,0,2.01E+13
1398,T,1249,5.19,9000,0,2.01E+13
1398,T,1250,5.19,17000,0,2.01E+13
1398,T,1251,5.21,3000,0,2.01E+13
1398,T,1252,5.21,5000,0,2.01E+13
1398,T,1253,5.21,6000,0,2.01E+13
1398,T,1254,5.21,36000,0,2.01E+13
1398,T,1255,5.2,20000,0,2.01E+13
1398,T,1256,5.21,5000,0,2.01E+13
1398,T,1257,5.2,5000,0,2.01E+13
1398,T,1258,5.2,2000,0,2.01E+13
1398,T,1259,5.21,2000,0,2.01E+13
1398,T,1260,5.2,133000,0,2.01E+13
1398,T,1261,5.2,367000,0,2.01E+13
1398,T,1262,5.21,125000,0,2.01E+13
1398,T,1263,5.2,10000,0,2.01E+13
1398,T,1264,5.21,2000,0,2.01E+13
1398,T,1265,5.2,123000,0,2.01E+13
1398,T,1266,5.2,1000,0,2.01E+13
1398,T,1267,5.2,2000,0,2.01E+13
1398,T,1268,5.2,15000,0,2.01E+13
1398,T,1269,5.2,54000,0,2.01E+13
1398,T,1270,5.2,1000,0,2.01E+13
1398,T,1271,5.19,30000,0,2.01E+13
1398,T,1272,5.19,7000,0,2.01E+13
1398,T,1273,5.19,10000,0,2.01E+13
1398,T,1274,5.19,67000,0,2.01E+13
1398,T,1275,5.19,1000,0,2.01E+13
1398,T,1276,5.19,1000,0,2.01E+13
1398,T,1277,5.19,193000,0,2.01E+13
1398,T,1278,5.21,127000,0,2.01E+13
1398,T,1279,5.2,10000,0,2.01E+13
1398,T,1280,5.2,2000,0,2.01E+13
1398,T,1281,5.2,192000,0,2.01E+13
1398,T,1282,5.2,46000,0,2.01E+13
1398,T,1283,5.2,146000,0,2.01E+13
1398,T,1284,5.2,8000,0,2.01E+13
1398,T,1285,5.2,13000,0,2.01E+13
1398,T,1286,5.2,11000,0,2.01E+13
1398,T,1287,5.2,25000,0,2.01E+13
1398,T,1288,5.2,11000,0,2.01E+13
1398,T,1289,5.2,2000,0,2.01E+13
1398,T,1290,5.2,1000,0,2.01E+13
1398,T,1291,5.2,11000,0,2.01E+13
1398,T,1292,5.2,3000,0,2.01E+13
1398,T,1293,5.2,172000,0,2.01E+13
1398,T,1294,5.2,20000,0,2.01E+13
1398,T,1295,5.2,1000,0,2.01E+13
1398,T,1296,5.2,16000,0,2.01E+13
1398,T,1297,5.2,10000,0,2.01E+13
1398,T,1298,5.21,55000,0,2.01E+13
1398,T,1299,5.2,90000,0,2.01E+13
1398,T,1300,5.21,22000,0,2.01E+13
1398,T,1301,5.21,500000,0,2.01E+13
1398,T,1302,5.21,16000,0,2.01E+13
1398,T,1303,5.21,105000,0,2.01E+13
1398,T,1304,5.21,4000,0,2.01E+13
1398,T,1305,5.2,10000,0,2.01E+13
1398,T,1306,5.21,1000,0,2.01E+13
1398,T,1307,5.21,20000,0,2.01E+13
1398,T,1308,5.21,20000,0,2.01E+13
1398,T,1309,5.21,29000,0,2.01E+13
1398,T,1310,5.21,2000,0,2.01E+13
1398,T,1311,5.21,193000,0,2.01E+13
1398,T,1312,5.21,70000,0,2.01E+13
1398,T,1313,5.21,165000,0,2.01E+13
1398,T,1314,5.21,128000,0,2.01E+13
1398,T,1315,5.21,5000,0,2.01E+13
1398,T,1316,5.205,1000,101,2.01E+13
1398,T,1317,5.21,50000,0,2.01E+13
1398,T,1318,5.21,13000,0,2.01E+13
1398,T,1319,5.21,100000,0,2.01E+13
1398,T,1320,5.21,25000,0,2.01E+13
1398,T,1321,5.2,10000,0,2.01E+13
1398,T,1322,5.21,3000,0,2.01E+13
1398,T,1323,5.2,15000,0,2.01E+13
1398,T,1324,5.21,4000,0,2.01E+13
1398,T,1325,5.2,5000,0,2.01E+13
1398,T,1326,5.21,1000,0,2.01E+13
1398,T,1327,5.21,6000,0,2.01E+13
1398,T,1328,5.21,14000,0,2.01E+13
1398,T,1329,5.21,5000,0,2.01E+13
1398,T,1330,5.21,2000,0,2.01E+13
1398,T,1331,5.21,2000,0,2.01E+13
1398,T,1332,5.21,1000,0,2.01E+13
1398,T,1333,5.2,57000,0,2.01E+13
1398,T,1334,5.2,94000,0,2.01E+13
1398,T,1335,5.2,10000,0,2.01E+13
1398,T,1336,5.2,9000,0,2.01E+13
1398,T,1337,5.2,1000,0,2.01E+13
1398,T,1338,5.2,78000,0,2.01E+13
1398,T,1339,5.21,2000,0,2.01E+13
1398,T,1340,5.21,48000,0,2.01E+13
1398,T,1341,5.21,1000,0,2.01E+13
1398,T,1342,5.2,7000,0,2.01E+13
1398,T,1343,5.21,1000,0,2.01E+13
1398,T,1344,5.21,450000,0,2.01E+13
1398,T,1345,5.21,27000,0,2.01E+13
1398,T,1346,5.21,25000,0,2.01E+13
1398,T,1347,5.21,50000,0,2.01E+13
1398,T,1348,5.21,1448000,0,2.01E+13
1398,T,1349,5.21,994000,0,2.01E+13
1398,T,1350,5.21,558000,0,2.01E+13
1398,T,1351,5.21,1000,0,2.01E+13
1398,T,1352,5.21,1000,0,2.01E+13
1398,T,1353,5.21,2000,0,2.01E+13
1398,T,1354,5.21,28000,0,2.01E+13
1398,T,1355,5.21,18000,0,2.01E+13
1398,T,1356,5.21,2000,0,2.01E+13
1398,T,1357,5.21,87000,0,2.01E+13
1398,T,1358,5.21,52000,0,2.01E+13
1398,T,1359,5.21,26000,0,2.01E+13
1398,T,1360,5.21,35000,0,2.01E+13
1398,T,1361,5.21,94000,0,2.01E+13
1398,T,1362,5.21,88000,0,2.01E+13
1398,T,1363,5.21,52000,0,2.01E+13
1398,T,1364,5.21,13000,0,2.01E+13
1398,T,1365,5.21,37000,0,2.01E+13
1398,T,1366,5.21,38000,0,2.01E+13
1398,T,1367,5.21,1000,0,2.01E+13
1398,T,1368,5.21,3000,0,2.01E+13
1398,T,1369,5.21,113000,0,2.01E+13
1398,T,1370,5.21,136000,0,2.01E+13
1398,T,1371,5.21,419000,0,2.01E+13
1398,T,1372,5.21,1000,0,2.01E+13
1398,T,1373,5.21,20000,0,2.01E+13
1398,T,1374,5.21,214000,0,2.01E+13
1398,T,1375,5.21,9000,0,2.01E+13
1398,T,1376,5.21,20000,0,2.01E+13
1398,T,1377,5.21,37000,0,2.01E+13
1398,T,1378,5.205,2000,101,2.01E+13
1398,T,1379,5.22,10000,0,2.01E+13
1398,T,1380,5.22,200000,0,2.01E+13
1398,T,1381,5.22,200000,0,2.01E+13
1398,T,1382,5.22,855000,0,2.01E+13
1398,T,1383,5.21,12000,0,2.01E+13
1398,T,1384,5.21,19000,0,2.01E+13
1398,T,1385,5.21,14000,0,2.01E+13
1398,T,1386,5.21,154000,0,2.01E+13
1398,T,1387,5.21,1000,0,2.01E+13
1398,T,1388,5.21,1000,0,2.01E+13
1398,T,1389,5.21,36000,0,2.01E+13
1398,T,1390,5.22,15000,0,2.01E+13
1398,T,1391,5.21,1000,0,2.01E+13
1398,T,1392,5.21,1000,0,2.01E+13
1398,T,1393,5.21,5000,0,2.01E+13
1398,T,1394,5.21,1000,0,2.01E+13
1398,T,1395,5.22,10000,0,2.01E+13
1398,T,1396,5.22,3000,0,2.01E+13
1398,T,1397,5.21,1000,0,2.01E+13
1398,T,1398,5.21,1000,0,2.01E+13
1398,T,1399,5.21,58000,0,2.01E+13
1398,T,1400,5.22,14000,0,2.01E+13
1398,T,1401,5.22,12000,0,2.01E+13
1398,T,1402,5.22,3000,0,2.01E+13
1398,T,1403,5.22,105000,0,2.01E+13
1398,T,1404,5.22,10000,0,2.01E+13
1398,T,1405,5.22,500000,0,2.01E+13
1398,T,1406,5.22,10000,0,2.01E+13
1398,T,1407,5.22,20000,0,2.01E+13
1398,T,1408,5.22,5000,0,2.01E+13
1398,T,1409,5.22,36000,0,2.01E+13
1398,T,1410,5.22,34000,0,2.01E+13
1398,T,1411,5.22,39000,0,2.01E+13
1398,T,1412,5.22,9000,0,2.01E+13
1398,T,1413,5.22,3000,0,2.01E+13
1398,T,1414,5.22,25000,0,2.01E+13
1398,T,1415,5.22,23000,0,2.01E+13
1398,T,1416,5.22,5000,0,2.01E+13
1398,T,1417,5.22,14000,0,2.01E+13
1398,T,1418,5.22,162000,0,2.01E+13
1398,T,1419,5.22,50000,0,2.01E+13
1398,T,1420,5.22,10000,0,2.01E+13
1398,T,1421,5.22,23000,0,2.01E+13
1398,T,1422,5.22,22000,0,2.01E+13
1398,T,1423,5.22,11000,0,2.01E+13
1398,T,1424,5.22,11000,0,2.01E+13
1398,T,1425,5.22,23000,0,2.01E+13
1398,T,1426,5.22,1000,0,2.01E+13
1398,T,1427,5.22,1000,0,2.01E+13
1398,T,1428,5.22,23000,0,2.01E+13
1398,T,1429,5.22,23000,0,2.01E+13
1398,T,1430,5.22,22000,0,2.01E+13
1398,T,1431,5.22,12000,0,2.01E+13
1398,T,1432,5.22,11000,0,2.01E+13
1398,T,1433,5.22,7000,0,2.01E+13
1398,T,1434,5.22,4000,0,2.01E+13
1398,T,1435,5.22,11000,0,2.01E+13
1398,T,1436,5.22,10000,0,2.01E+13
1398,T,1437,5.22,75000,0,2.01E+13
1398,T,1438,5.22,25000,0,2.01E+13
1398,T,1439,5.21,4000,0,2.01E+13
1398,T,1440,5.22,15000,0,2.01E+13
1398,T,1441,5.22,4000,0,2.01E+13
1398,T,1442,5.21,10000,0,2.01E+13
1398,T,1443,5.22,1000,0,2.01E+13
1398,T,1444,5.22,1000,0,2.01E+13
1398,T,1445,5.22,1000,0,2.01E+13
1398,T,1446,5.21,20000,0,2.01E+13
1398,T,1447,5.22,5000,0,2.01E+13
1398,T,1448,5.22,10000,0,2.01E+13
1398,T,1449,5.21,5000,0,2.01E+13
1398,T,1450,5.22,4000,0,2.01E+13
1398,T,1451,5.21,215000,0,2.01E+13
1398,T,1452,5.22,53000,0,2.01E+13
1398,T,1453,5.215,1000,101,2.01E+13
1398,T,1454,5.21,23000,0,2.01E+13
1398,T,1455,5.22,6000,0,2.01E+13
1398,T,1456,5.21,192000,0,2.01E+13
1398,T,1457,5.22,48000,0,2.01E+13
1398,T,1458,5.21,12000,0,2.01E+13
1398,T,1459,5.21,15000,0,2.01E+13
1398,T,1460,5.22,7000,0,2.01E+13
1398,T,1461,5.21,7000,0,2.01E+13
1398,T,1462,5.21,31000,0,2.01E+13
1398,T,1463,5.22,9000,0,2.01E+13
1398,T,1464,5.21,206000,0,2.01E+13
1398,T,1465,5.22,52000,0,2.01E+13
1398,T,1466,5.21,6000,0,2.01E+13
1398,T,1467,5.21,8000,0,2.01E+13
1398,T,1468,5.21,6000,0,2.01E+13
1398,T,1469,5.21,29000,0,2.01E+13
1398,T,1470,5.22,3000,0,2.01E+13
1398,T,1471,5.21,7000,0,2.01E+13
1398,T,1472,5.22,11000,0,2.01E+13
1398,T,1473,5.21,206000,0,2.01E+13
1398,T,1474,5.21,80000,0,2.01E+13
1398,T,1475,5.21,86000,0,2.01E+13
1398,T,1476,5.21,1000,0,2.01E+13
1398,T,1477,5.21,83000,0,2.01E+13
1398,T,1478,5.21,11000,0,2.01E+13
1398,T,1479,5.21,8000,0,2.01E+13
1398,T,1480,5.21,32000,0,2.01E+13
1398,T,1481,5.21,101000,0,2.01E+13
1398,T,1482,5.21,14000,0,2.01E+13
1398,T,1483,5.21,40000,0,2.01E+13
1398,T,1484,5.21,2000,0,2.01E+13
1398,T,1485,5.21,10000,0,2.01E+13
1398,T,1486,5.21,10000,0,2.01E+13
1398,T,1487,5.21,29000,0,2.01E+13
1398,T,1488,5.21,9000,0,2.01E+13
1398,T,1489,5.21,8000,0,2.01E+13
1398,T,1490,5.21,5000,0,2.01E+13
1398,T,1491,5.21,1000,0,2.01E+13
1398,T,1492,5.2,10000,0,2.01E+13
1398,T,1493,5.2,10000,0,2.01E+13
1398,T,1494,5.2,29000,0,2.01E+13
1398,T,1495,5.2,6000,0,2.01E+13
1398,T,1496,5.22,179000,0,2.01E+13
1398,T,1497,5.2,5000,0,2.01E+13
1398,T,1498,5.2,26000,0,2.01E+13
1398,T,1499,5.2,45000,0,2.01E+13
1398,T,1500,5.2,11000,0,2.01E+13
1398,T,1501,5.2,22000,0,2.01E+13
1398,T,1502,5.2,12000,0,2.01E+13
1398,T,1503,5.2,6000,0,2.01E+13
1398,T,1504,5.2,65000,0,2.01E+13
1398,T,1505,5.2,26000,0,2.01E+13
1398,T,1506,5.2,10000,0,2.01E+13
1398,T,1507,5.2,7000,0,2.01E+13
1398,T,1508,5.2,31000,100,2.01E+13
1398,T,1509,5.2,4000,0,2.01E+13
1398,T,1510,5.2,2000,0,2.01E+13
1398,T,1511,5.2,5000,0,2.01E+13
1398,T,1512,5.2,42000,0,2.01E+13
1398,T,1513,5.2,25000,0,2.01E+13
1398,T,1514,5.2,1000,0,2.01E+13
1398,T,1515,5.2,2000,0,2.01E+13
1398,T,1516,5.2,3000,0,2.01E+13
1398,T,1517,5.2,1000,0,2.01E+13
1398,T,1518,5.2,7000,0,2.01E+13
1398,T,1519,5.2,3000,0,2.01E+13
1398,T,1520,5.2,3000,0,2.01E+13
1398,T,1521,5.2,1000,0,2.01E+13
1398,T,1522,5.21,2000,101,2.01E+13
1398,T,1523,5.21,1000,101,2.01E+13
1398,T,1524,5.2,1000,0,2.01E+13
1398,T,1525,5.2,9000,0,2.01E+13
1398,T,1526,5.21,40000,0,2.01E+13
1398,T,1527,5.2,3000,0,2.01E+13
1398,T,1528,5.2,4000,0,2.01E+13
1398,T,1529,5.2,572000,0,2.01E+13
1398,T,1530,5.2,28000,0,2.01E+13
1398,T,1531,5.2,78000,0,2.01E+13
1398,T,1532,5.2,1000,0,2.01E+13
1398,T,1533,5.2,13000,0,2.01E+13
1398,T,1534,5.2,1000,0,2.01E+13
1398,T,1535,5.2,14000,0,2.01E+13
1398,T,1536,5.19,82000,0,2.01E+13
1398,T,1537,5.2,1000,0,2.01E+13
1398,T,1538,5.2,57000,0,2.01E+13
1398,T,1539,5.2,127000,0,2.01E+13
1398,T,1540,5.2,565000,0,2.01E+13
1398,T,1541,5.2,1000,0,2.01E+13
1398,T,1542,5.2,29000,0,2.01E+13
1398,T,1543,5.19,32000,0,2.01E+13
1398,T,1544,5.19,5000,0,2.01E+13
1398,T,1545,5.19,5000,0,2.01E+13
1398,T,1546,5.2,27000,0,2.01E+13
1398,T,1547,5.2,10000,0,2.01E+13
1398,T,1548,5.2,198000,0,2.01E+13
1398,T,1549,5.2,5000,0,2.01E+13
1398,T,1550,5.2,192000,0,2.01E+13
1398,T,1551,5.2,318000,0,2.01E+13
1398,T,1552,5.19,75000,0,2.01E+13
1398,T,1553,5.19,11000,0,2.01E+13
1398,T,1554,5.2,34000,0,2.01E+13
1398,T,1555,5.21,66000,0,2.01E+13
1398,T,1556,5.2,67000,0,2.01E+13
1398,T,1557,5.2,67000,0,2.01E+13
1398,T,1558,5.21,25000,0,2.01E+13
1398,T,1559,5.19,7000,0,2.01E+13
1398,T,1560,5.21,5000,0,2.01E+13
1398,T,1561,5.21,73000,0,2.01E+13
1398,T,1562,5.21,24000,0,2.01E+13
1398,T,1563,5.21,8000,0,2.01E+13
1398,T,1564,5.21,8000,0,2.01E+13
1398,T,1565,5.21,7000,0,2.01E+13
1398,T,1566,5.21,34000,0,2.01E+13
1398,T,1567,5.21,101000,0,2.01E+13
1398,T,1568,5.19,10000,0,2.01E+13
1398,T,1569,5.2,250000,0,2.01E+13
1398,T,1570,5.2,29000,0,2.01E+13
1398,T,1571,5.2,39000,0,2.01E+13
1398,T,1572,5.2,329000,0,2.01E+13
1398,T,1573,5.2,103000,0,2.01E+13
1398,T,1574,5.19,17000,0,2.01E+13
1398,T,1575,5.19,15000,0,2.01E+13
1398,T,1576,5.2,30000,0,2.01E+13
1398,T,1577,5.19,9000,0,2.01E+13
1398,T,1578,5.195,1000,101,2.01E+13
1398,T,1579,5.2,13000,0,2.01E+13
1398,T,1580,5.2,191000,0,2.01E+13
1398,T,1581,5.2,37000,0,2.01E+13
1398,T,1582,5.2,250000,0,2.01E+13
1398,T,1583,5.2,28000,0,2.01E+13
1398,T,1584,5.2,231000,0,2.01E+13
1398,T,1585,5.19,37000,0,2.01E+13
1398,T,1586,5.2,48000,0,2.01E+13
1398,T,1587,5.2,1000,0,2.01E+13
1398,T,1588,5.2,14000,0,2.01E+13
1398,T,1589,5.2,28000,0,2.01E+13
1398,T,1590,5.2,472000,0,2.01E+13
1398,T,1591,5.2,28000,0,2.01E+13
1398,T,1592,5.19,2000,0,2.01E+13
1398,T,1593,5.19,3000,0,2.01E+13
1398,T,1594,5.19,9000,0,2.01E+13
1398,T,1595,5.19,9000,0,2.01E+13
1398,T,1596,5.2,20000,0,2.01E+13
1398,T,1597,5.19,11000,0,2.01E+13
1398,T,1598,5.2,108000,0,2.01E+13
1398,T,1599,5.2,31000,0,2.01E+13
1398,T,1600,5.2,111000,0,2.01E+13
1398,T,1601,5.2,500000,0,2.01E+13
1398,T,1602,5.19,10000,0,2.01E+13
1398,T,1603,5.19,6000,0,2.01E+13
1398,T,1604,5.2,1000,0,2.01E+13
1398,T,1605,5.2,1000,101,2.01E+13
1398,T,1606,5.2,1000,101,2.01E+13
1398,T,1607,5.2,1000,0,2.01E+13
1398,T,1608,5.2,1000,0,2.01E+13
1398,T,1609,5.2,1000,0,2.01E+13
1398,T,1610,5.2,1000,0,2.01E+13
1398,T,1611,5.2,1000,0,2.01E+13
1398,T,1612,5.2,44000,0,2.01E+13
1398,T,1613,5.2,159000,0,2.01E+13
1398,T,1614,5.2,10000,0,2.01E+13
1398,T,1615,5.21,500000,0,2.01E+13
1398,T,1616,5.2,42000,0,2.01E+13
1398,T,1617,5.2,42000,0,2.01E+13
1398,T,1618,5.2,36000,0,2.01E+13
1398,T,1619,5.2,56000,0,2.01E+13
1398,T,1620,5.2,23000,0,2.01E+13
1398,T,1621,5.2,18000,0,2.01E+13
1398,T,1622,5.2,10000,0,2.01E+13
1398,T,1623,5.2,22000,0,2.01E+13
1398,T,1624,5.2,23000,0,2.01E+13
1398,T,1625,5.2,16000,0,2.01E+13
1398,T,1626,5.2,17000,0,2.01E+13
1398,T,1627,5.2,10000,0,2.01E+13
1398,T,1628,5.2,20000,0,2.01E+13
1398,T,1629,5.2,45000,0,2.01E+13
1398,T,1630,5.2,155000,0,2.01E+13
1398,T,1631,5.2,1000,0,2.01E+13
1398,T,1632,5.2,1000,0,2.01E+13
1398,T,1633,5.2,6000,0,2.01E+13
1398,T,1634,5.2,1000,0,2.01E+13
1398,T,1635,5.2,30000,0,2.01E+13
1398,T,1636,5.2,3000,0,2.01E+13
1398,T,1637,5.2,3000,0,2.01E+13
1398,T,1638,5.2,1000,0,2.01E+13
1398,T,1639,5.2,23000,0,2.01E+13
1398,T,1640,5.2,500000,0,2.01E+13
1398,T,1641,5.2,79000,0,2.01E+13
1398,T,1642,5.2,11000,0,2.01E+13
1398,T,1643,5.2,10000,0,2.01E+13
1398,T,1644,5.2,14000,0,2.01E+13
1398,T,1645,5.2,11000,0,2.01E+13
1398,T,1646,5.2,348000,0,2.01E+13
1398,T,1647,5.2,1000,0,2.01E+13
1398,T,1648,5.2,30000,0,2.01E+13
1398,T,1649,5.2,5000,0,2.01E+13
1398,T,1650,5.2,10000,0,2.01E+13
1398,T,1651,5.2,39000,0,2.01E+13
1398,T,1652,5.2,31000,0,2.01E+13
1398,T,1653,5.2,5000,0,2.01E+13
1398,T,1654,5.2,17000,0,2.01E+13
1398,T,1655,5.2,17000,0,2.01E+13
1398,T,1656,5.2,49000,0,2.01E+13
1398,T,1657,5.2,113000,0,2.01E+13
1398,T,1658,5.2,29000,0,2.01E+13
1398,T,1659,5.2,2000,0,2.01E+13
1398,T,1660,5.2,11000,0,2.01E+13
1398,T,1661,5.2,46000,0,2.01E+13
1398,T,1662,5.13,94,102,2.01E+13
1398,T,1663,5.2,22000,0,2.01E+13
1398,T,1664,5.2,15000,0,2.01E+13
1398,T,1665,5.21,500000,0,2.01E+13
1398,T,1666,5.2,74000,0,2.01E+13
1398,T,1667,5.205,1000,101,2.01E+13
1398,T,1668,5.2,76000,0,2.01E+13
1398,T,1669,5.2,1000,0,2.01E+13
1398,T,1670,5.2,500000,0,2.01E+13
1398,T,1671,5.2,36000,0,2.01E+13
1398,T,1672,5.2,1000,0,2.01E+13
1398,T,1673,5.19,4000,0,2.01E+13
1398,T,1674,5.19,17000,0,2.01E+13
1398,T,1675,5.19,77000,0,2.01E+13
1398,T,1676,5.2,58000,0,2.01E+13
1398,T,1677,5.2,22000,0,2.01E+13
1398,T,1678,5.2,10000,100,2.01E+13
1398,T,1679,5.2,13000,0,2.01E+13
1398,T,1680,5.2,9000,100,2.01E+13
1398,T,1681,5.2,2000,100,2.01E+13
1398,T,1682,5.205,1000,101,2.01E+13
1398,T,1683,5.2,1000,0,2.01E+13
1398,T,1684,5.21,10000,0,2.01E+13
1398,T,1685,5.21,30000,0,2.01E+13
1398,T,1686,5.2,7000,0,2.01E+13
1398,T,1687,5.2,2000,0,2.01E+13
1398,T,1688,5.2,25000,0,2.01E+13
1398,T,1689,5.2,19000,0,2.01E+13
1398,T,1690,5.21,16000,0,2.01E+13
1398,T,1691,5.205,2000,101,2.01E+13
1398,T,1692,5.2,5000,0,2.01E+13
1398,T,1693,5.2,10000,0,2.01E+13
1398,T,1694,5.2,114000,0,2.01E+13
1398,T,1695,5.2,23000,0,2.01E+13
1398,T,1696,5.2,102000,0,2.01E+13
1398,T,1697,5.2,18000,0,2.01E+13
1398,T,1698,5.2,2000,0,2.01E+13
1398,T,1699,5.2,10000,0,2.01E+13
1398,T,1700,5.2,400000,0,2.01E+13
1398,T,1701,5.2,11000,0,2.01E+13
1398,T,1702,5.2,2000,0,2.01E+13
1398,T,1703,5.2,2000,0,2.01E+13
1398,T,1704,5.2,3000,0,2.01E+13
1398,T,1705,5.2,5000,0,2.01E+13
1398,T,1706,5.2,7000,0,2.01E+13
1398,T,1707,5.2,31000,0,2.01E+13
1398,T,1708,5.2,19000,0,2.01E+13
1398,T,1709,5.2,10000,0,2.01E+13
1398,T,1710,5.2,4000,0,2.01E+13
1398,T,1711,5.2,1000,0,2.01E+13
1398,T,1712,5.2,42000,0,2.01E+13
1398,T,1713,5.2,10000,0,2.01E+13
1398,T,1714,5.2,12000,0,2.01E+13
1398,T,1715,5.2,78000,0,2.01E+13
1398,T,1716,5.2,10000,0,2.01E+13
1398,T,1717,5.2,6000,0,2.01E+13
1398,T,1718,5.2,64000,0,2.01E+13
1398,T,1719,5.2,1000,0,2.01E+13
1398,T,1720,5.2,1000,0,2.01E+13
1398,T,1721,5.2,20000,0,2.01E+13
1398,T,1722,5.19,24000,0,2.01E+13
1398,T,1723,5.19,26000,0,2.01E+13
1398,T,1724,5.2,20000,0,2.01E+13
1398,T,1725,5.2,16000,0,2.01E+13
1398,T,1726,5.2,4000,0,2.01E+13
1398,T,1727,5.2,38000,0,2.01E+13
1398,T,1728,5.2,198000,0,2.01E+13
1398,T,1729,5.2,1000,0,2.01E+13
1398,T,1730,5.2,36000,0,2.01E+13
1398,T,1731,5.2,19000,0,2.01E+13
1398,T,1732,5.2,4000,0,2.01E+13
1398,T,1733,5.2,1000,0,2.01E+13
1398,T,1734,5.2,117000,0,2.01E+13
1398,T,1735,5.2,250000,0,2.01E+13
1398,T,1736,5.2,46000,0,2.01E+13
1398,T,1737,5.2,16000,0,2.01E+13
1398,T,1738,5.2,75000,0,2.01E+13
1398,T,1739,5.2,8000,0,2.01E+13
1398,T,1740,5.2,9000,0,2.01E+13
1398,T,1741,5.2,101000,0,2.01E+13
1398,T,1742,5.2,1000,0,2.01E+13
1398,T,1743,5.2,249000,0,2.01E+13
1398,T,1744,5.2,48000,0,2.01E+13
1398,T,1745,5.2,100000,0,2.01E+13
1398,T,1746,5.21,1603000,0,2.01E+13
1398,T,1747,5.19,50000,0,2.01E+13
1398,T,1748,5.19,109000,0,2.01E+13
1398,T,1749,5.19,10000,0,2.01E+13
1398,T,1750,5.19,10000,0,2.01E+13
1398,T,1751,5.19,72000,0,2.01E+13
1398,T,1752,5.19,23000,0,2.01E+13
1398,T,1753,5.2,10000,0,2.01E+13
1398,T,1754,5.2,6000,0,2.01E+13
1398,T,1755,5.2,189000,0,2.01E+13
1398,T,1756,5.2,1000,0,2.01E+13
1398,T,1757,5.2,16000,0,2.01E+13
1398,T,1758,5.2,30000,0,2.01E+13
1398,T,1759,5.2,8000,0,2.01E+13
1398,T,1760,5.2,6000,0,2.01E+13
1398,T,1761,5.2,10000,0,2.01E+13
1398,T,1762,5.2,2000,0,2.01E+13
1398,T,1763,5.2,200000,0,2.01E+13
1398,T,1764,5.2,2000,0,2.01E+13
1398,T,1765,5.2,28000,0,2.01E+13
1398,T,1766,5.205,2000,101,2.01E+13
1398,T,1767,5.205,1000,101,2.01E+13
1398,T,1768,5.205,1000,101,2.01E+13
1398,T,1769,5.2,10000,0,2.01E+13
1398,T,1770,5.2,5000,0,2.01E+13
1398,T,1771,5.2,25000,0,2.01E+13
1398,T,1772,5.2,2000,0,2.01E+13
1398,T,1773,5.2,3000,0,2.01E+13
1398,T,1774,5.2,9000,0,2.01E+13
1398,T,1775,5.2,1000,0,2.01E+13
1398,T,1776,5.2,187000,0,2.01E+13
1398,T,1777,5.2,1000,0,2.01E+13
1398,T,1778,5.2,20000,0,2.01E+13
1398,T,1779,5.2,10000,0,2.01E+13
